,Actual,Predicted
1799,1.263,1.5941732250414589
1800,2.559,2.6559731740188326
1801,0.945,1.4149231799788495
1802,2.371,2.396611446120758
1803,5.00001,3.1122394647597957
1804,0.875,1.677051450452936
1805,1.266,1.0673375941789516
1806,2.451,2.609171524242207
1807,1.574,1.9744684474787562
1808,0.784,0.9028110601156882
1809,2.181,2.193541480696112
1810,3.5,2.241183690346162
1811,1.984,1.9278609206816668
1812,1.439,1.6241268893282168
1813,3.379,3.0091432872591213
1814,0.763,1.2913107067968923
1815,1.601,2.2919794521326082
1816,1.306,1.6436256222553993
1817,1.125,1.362789937822832
1818,3.292,2.688943748946599
1819,2.333,1.89517043031654
1820,0.992,1.574444235429901
1821,1.979,1.9799136329523392
1822,2.041,3.0580934766384047
1823,3.5,2.7224386974558357
1824,0.621,1.1915365546062517
1825,1.404,1.3604205309818198
1826,1.521,2.286859037922241
1827,1.305,0.20117561107578297
1828,1.951,2.481831425342868
1829,1.995,2.431491691395152
1830,1.375,1.6822902255470282
1831,2.75,2.117413626753219
1832,1.229,2.243970715053287
1833,1.09,1.5718435623015026
1834,1.217,1.0306841875328985
1835,3.02,3.293312763251784
1836,2.417,1.9547430912464705
1837,1.532,2.239026849851676
1838,1.693,2.6768484758158735
1839,3.585,3.950872975061259
1840,1.75,1.948474239839605
1841,1.125,1.166754711137699
1842,3.76,3.629722832034517
1843,1.188,0.7562145606275976
1844,4.01,3.2176480680398996
1845,1.079,0.9657642252946985
1846,3.397,2.4522684316975187
1847,1.58,2.1101554451197373
1848,4.688,2.884344983851598
1849,0.631,0.8162457396803617
1850,1.846,2.1837630884497585
1851,1.897,2.396413363078018
1852,1.909,2.112341766611763
1853,0.675,1.7210427054550195
1854,0.853,1.3241503158013685
1855,1.736,2.2378222969981323
1856,1.297,1.6062108165887565
1857,1.81,2.5610290587309166
1858,5.00001,6.953103123790626
1859,3.762,3.619419886398859
1860,2.43,2.7074689058993187
1861,1.482,1.466256652991781
1862,2.381,2.9570417959349413
1863,4.5,2.9632364410978767
1864,2.4,2.69578443102008
1865,5.00001,1.5519976849513313
1866,2.741,2.6117377301186693
1867,1.901,2.6446609843939513
1868,2.684,2.73917502820872
1869,3.493,2.166471971397577
1870,2.757,2.4737427245521175
1871,1.828,2.000528515137198
1872,5.00001,5.876236323898837
1873,2.132,2.155064691613873
1874,1.795,2.4121074348850158
1875,1.385,1.3655143280312956
1876,1.813,1.4915159420887676
1877,3.405,2.1380936858932955
1878,2.25,1.9536172091181783
1879,0.683,1.0352760128149257
1880,2.379,2.7223832345503354
1881,1.497,1.8428199419388989
1882,1.258,1.9215680107297075
1883,0.876,1.7730944264266029
1884,1.25,1.5686193530937942
1885,1.688,1.1389953826462857
1886,1.35,2.1580746679233016
1887,0.863,1.3461458906961639
1888,0.649,1.0864524791126087
1889,1.063,1.7623598120817974
1890,2.857,3.015814768624992
1891,2.724,3.132914854819745
1892,2.177,2.7820760649245173
1893,0.918,1.7971987703853713
1894,1.63,2.0344281374250386
1895,1.951,2.159451427904365
1896,0.325,0.8477886207093874
1897,2.753,1.8832531898971183
1898,1.369,1.6650275039220617
1899,1.941,2.2676902187567336
1900,2.302,2.1965328641583497
1901,1.436,1.3607226919449076
1902,0.396,0.7461463087299336
1903,0.598,0.38758298392998114
1904,2.107,2.4459988421389056
1905,1.563,0.9003367012619634
1906,2.156,2.26002253091945
1907,1.775,1.7329494402134316
1908,2.189,2.1117176865001
1909,1.284,1.8376267713564758
1910,1.906,1.7321745100978347
1911,3.983,2.509078265804874
1912,3.671,1.6306219698233448
1913,1.225,1.8772143013991922
1914,3.761,1.5999969436844879
1915,1.576,1.6419495159279478
1916,1.781,1.4783599041345568
1917,0.724,0.7528977845496101
1918,2.876,2.6757223016708878
1919,1.75,1.7241640165705547
1920,2.808,2.056468635673987
1921,1.605,2.128370950885106
1922,1.586,1.876911714102178
1923,1.443,1.5305125857590127
1924,1.363,1.845338565668186
1925,2.182,2.5283846134831265
1926,4.664,3.264126015127111
1927,3.861,4.527721832101747
1928,2.512,1.8785027159279082
1929,1.904,1.770951686667452
1930,2.231,2.347738656182507
1931,3.61,2.403422726071227
1932,2.75,0.7256381654674584
1933,0.708,1.099035385045596
1934,4.6,2.373673161545284
1935,0.675,1.0265521367269983
1936,2.25,1.083922407607389
1937,1.761,2.065554242677699
1938,0.524,0.6714800309353492
1939,1.676,2.438521239310546
1940,0.997,1.3406983643394383
1941,0.889,1.5040731518818191
1942,2.237,2.333287870586645
1943,1.805,2.1396452641809205
1944,0.932,1.5821108797328307
1945,1.738,1.7141148731236058
1946,4.908,3.854583008345827
1947,1.042,1.4842417799224776
1948,2.761,2.263532832844774
1949,2.547,2.5049222551399666
1950,2.123,2.75229925980058
1951,0.875,1.5899627977533726
1952,0.942,1.4828813539559818
1953,1.635,2.5830250872094
1954,5.00001,2.3903830319956967
1955,1.25,1.6804984481820213
1956,1.823,1.9169110632264648
1957,1.117,1.4475428906028398
1958,1.46,1.6718936428789632
1959,5.00001,3.9984055011478787
1960,3.205,2.8287837888146896
1961,0.48,1.01608771045305
1962,1.688,2.951008456730854
1963,0.675,0.45474900888891057
1964,1.731,1.5855953433635577
1965,1.5,1.1961399662524528
1966,3.292,2.8176131249121283
1967,1.41,1.757603794279504
1968,3.78,3.2926426605206487
1969,0.802,0.4879386792906715
1970,2.033,1.9519702854999537
1971,3.949,4.018071348238379
1972,0.845,1.1990522421837682
1973,3.273,2.0049013329768712
1974,2.012,2.0085944187941536
1975,1.625,2.4409047933227725
1976,2.66,3.0855367170920474
1977,2.212,2.5957837305324745
1978,1.765,2.121997356282961
1979,2.063,2.2628498971255553
1980,5.00001,3.0676733855443246
1981,1.867,2.0114236980873983
1982,1.125,2.5690580630757935
1983,0.905,1.1951219740256818
1984,1.908,2.168336509271903
1985,1.988,1.5539402949947387
1986,1.656,1.9280228800616754
1987,5.00001,3.9509398113459824
1988,1.457,2.23657046136114
1989,0.913,1.2389329405098906
1990,1.404,1.9753757185331722
1991,1.917,1.9400887696982565
1992,0.611,0.7626661764654941
1993,1.53,1.5904041653262553
1994,0.855,1.3670586301380894
1995,1.645,1.0036963888493986
1996,3.862,3.541344122632104
1997,3.413,3.2480260316153107
1998,2.464,2.3335896913970657
1999,1.218,1.7126721891708456
2000,1.325,2.003361905016419
2001,0.98,1.710021492931432
2002,2.414,2.286643381989869
2003,1.713,2.502261144306722
2004,1.201,1.3655326481639918
2005,5.00001,6.686782434747805
2006,1.927,1.6586717086702976
2007,2.328,2.2066251196074447
2008,1.918,2.192969684455484
2009,1.963,2.4362253908773823
2010,2.939,2.940766920734468
2011,0.846,1.7144442428650706
2012,5.00001,4.040533346427182
2013,5.00001,3.7982877385585567
2014,1.073,2.1420902171917646
2015,1.5,2.4508652135676243
2016,2.042,2.360488706290319
2017,2.683,3.2664440077392243
2018,1.035,0.6687646886266236
2019,1.615,1.7726486096455645
2020,2.224,2.0998503010485408
2021,1.669,1.6554519834260049
2022,2.292,2.261418207864928
2023,2.059,1.7484521222183247
2024,0.955,0.5335777070155103
2025,1.625,2.5581432066252887
2026,2.407,2.368766980679233
2027,0.828,1.4063596489306036
2028,2.302,1.3535018358885083
2029,1.859,1.7177092907449705
2030,1.058,1.3177383394622524
2031,1.188,1.4199251074061365
2032,1.944,2.2546391779044512
2033,1.833,2.1166302728897577
2034,2.925,2.0704043920048107
2035,1.442,1.797998527282445
2036,5.00001,2.4199361965405615
2037,1.342,2.1932910691023864
2038,0.528,0.7386761606074828
2039,1.887,2.146769707183026
2040,2.04,2.2553907751941438
2041,1.795,2.0123597504188524
2042,0.989,1.1602890698586776
2043,2.799,2.243043130550383
2044,3.277,2.6401776951417446
2045,2.08,1.7096615318633468
2046,2.083,2.48486041984588
2047,1.125,3.585331887756162
2048,2.347,3.062409342380228
2049,2.145,2.2382669791305148
2050,3.385,3.1371174947564597
2051,5.00001,7.046886359388864
2052,2.841,2.446003701464207
2053,5.00001,3.9626554606671576
2054,1.813,1.5762420505439962
2055,1.25,1.714083849104533
2056,4.125,1.9368064654100579
2057,1.125,0.9188577175573158
2058,0.903,-0.21423115972340412
2059,0.96,1.896362962477255
2060,1.425,1.881653684590482
2061,2.663,2.671360614006936
2062,1.65,1.6947216175999884
2063,1.18,1.7189776473350022
2064,1.564,2.3834336929039495
2065,4.268,4.23612121969618
2066,3.086,2.553423975936724
2067,2.392,0.959289354189437
2068,1.094,1.788417839828
2069,0.666,0.8579678842204004
2070,3.685,3.0917676017719273
2071,3.305,3.412037012069675
2072,2.736,2.663112182134526
2073,5.00001,4.709390039713178
2074,3.211,3.26521828225129
2075,2.426,1.7512278805533867
2076,2.319,2.4962654385020997
2077,1.514,2.516709825214818
2078,2.278,2.4185344982235932
2079,3.8,3.2740831536837263
2080,0.952,1.9491789235852082
2081,1.939,2.0889503915138192
2082,2.607,2.4035821086397675
2083,1.91,1.582558386148655
2084,0.649,1.1099175990539152
2085,1.283,1.9182383051468292
2086,1.898,2.3124436173402216
2087,1.833,1.8476851703889352
2088,1.518,0.3034855646811607
2089,2.573,2.0140624698533003
2090,1.375,-0.07319438982428039
2091,1.25,1.0468659686689321
2092,2.181,2.1522538441215957
2093,1.681,2.2890672621240213
2094,2.318,1.6067683353536992
2095,1.49,1.9348197292634524
2096,1.703,2.319280497529782
2097,3.913,2.7946982575217234
2098,2.823,2.4846138967115223
2099,5.00001,3.709528729118084
2100,1.354,0.9509333349457165
2101,3.284,2.498313375875995
2102,3.5,1.7554264681465668
2103,1.823,2.073188073656695
2104,5.00001,5.483782829186694
2105,1.92,1.6426814531341662
2106,2.408,2.714504986496763
2107,1.75,2.2853052997854277
2108,1.264,1.573599112802171
2109,1.259,1.6020228027725736
2110,1.947,2.404752984813072
2111,3.418,3.37335958839639
2112,2.119,1.7698455313044832
2113,1.375,0.15295281927038928
2114,2.706,2.127416615141449
2115,1.723,2.0029048802455662
2116,2.621,1.8909837709467041
2117,1.491,1.7386881924436466
2118,3.391,2.542759228306082
2119,2.486,2.425346364445744
2120,1.287,2.247236732009462
2121,3.439,2.395204800878915
2122,1.75,1.731912879269153
2123,2.875,2.0657593564446373
2124,1.436,2.3347161064180852
2125,3.462,2.725952880356971
2126,2.322,2.9737825014287864
2127,2.0,2.3135971468059893
2128,2.415,2.340704629163369
2129,0.675,0.8629145020705309
2130,1.917,0.952797173578368
2131,1.783,2.2111856670752275
2132,1.782,2.3930698721304893
2133,1.332,1.613248023784756
2134,2.738,2.7234635327718024
2135,1.522,1.7854719166533854
2136,1.871,2.213518919331598
2137,1.375,1.1174591910119602
2138,1.104,1.4381659021145268
2139,2.406,1.6779766571824055
2140,1.625,1.7277060067338965
2141,0.838,0.8503605432501189
2142,2.656,2.7522533517190197
2143,2.115,2.556459827257534
2144,1.734,2.360175311798649
2145,3.1,1.2660510220260122
2146,0.995,1.7426177459395689
2147,1.914,2.3108004165356846
2148,2.201,1.9577720948474706
2149,1.673,2.311737816581271
2150,0.65,1.0771419529201722
2151,1.418,2.3001415419918487
2152,2.906,2.174429818264805
2153,3.192,2.4584359985612423
2154,1.188,1.5045896323545733
2155,2.0,1.6983362567870515
2156,2.195,1.8532016515621734
2157,2.894,3.144146000404781
2158,1.164,1.689114339408242
2159,1.623,2.215181467459338
2160,1.141,1.2517811820671128
2161,0.713,1.2413475905831461
2162,1.905,2.3252128203140643
2163,1.973,2.357720848572683
2164,0.722,0.5974437121738276
2165,1.033,2.0555495980033953
2166,1.43,1.5959311945549217
2167,2.449,2.0985789830731605
2168,5.00001,3.5128439085668433
2169,1.833,1.766002894856932
2170,0.861,1.976735861616838
2171,2.184,2.5203815428793135
2172,1.108,1.3601872525545389
2173,2.113,1.9814275916626514
2174,3.388,3.145577146309698
2175,1.231,0.8544169846033896
2176,2.695,1.1855678566227539
2177,3.214,1.98663908170316
2178,0.819,1.1695891794925117
2179,5.00001,4.668854770551867
2180,3.046,2.660174235270034
2181,0.729,1.0189202558129153
2182,1.58,1.9649438185903279
2183,0.622,1.1608180898630138
2184,1.163,-0.5305749121155614
2185,3.141,1.5151610119977263
2186,3.625,2.787851606618183
2187,5.00001,3.8737508214459737
2188,0.741,1.68228177834375
2189,1.5,1.8116485270269749
2190,2.7,2.9019979418049715
2191,1.208,1.3418021460728013
2192,2.5,2.8819360150285718
2193,0.722,1.3318915530351632
2194,3.75,2.373493357617292
2195,2.396,2.780307943634746
2196,1.833,2.1709492598089497
2197,1.612,2.4607001901005106
2198,2.51,2.3939806152147582
2199,0.455,1.1533015645970153
2200,1.781,2.0277501036691703
2201,2.589,2.7577592868087635
2202,1.458,2.1075480743026915
2203,0.847,0.31552072095408334
2204,2.167,1.771236298774241
2205,1.304,1.0841783762124422
2206,1.585,1.6304936202612907
2207,1.178,0.8777937094395227
2208,2.15,2.3723293526133986
2209,2.686,2.612166620969333
2210,1.0,1.170573322764298
2211,3.327,3.9595321767430036
2212,1.867,1.7481768426362905
2213,0.53,1.058229584718383
2214,1.497,2.1353618450475267
2215,3.458,2.5967693854877467
2216,1.245,1.261451686748444
2217,4.758,5.008214535869932
2218,5.00001,3.2872892728615426
2219,5.00001,5.6702123919070715
2220,1.759,2.2852852996443858
2221,1.833,2.4027277231198667
2222,2.531,2.927108556577565
2223,1.178,1.7792081928329537
2224,1.435,1.7734384648926067
2225,5.00001,2.9278995416546607
2226,1.423,0.6251184938397714
2227,1.21,1.8824302430945608
2228,2.688,2.4026555060369716
2229,3.302,2.8962655639413555
2230,1.218,1.8063648237368426
2231,4.169,2.928573749329736
2232,2.667,3.0852419025369784
2233,1.894,1.8690878409830702
2234,4.436,2.995059378176073
2235,1.63,1.647944182914543
2236,3.825,2.9718035247434003
2237,1.063,1.566878831718192
2238,0.578,-0.00679779804838887
2239,0.575,-0.2520426215387559
2240,2.38,2.1849260800655586
2241,2.189,2.5793158326690673
2242,1.186,1.5229780446893244
2243,3.091,2.8916623662809897
2244,2.132,2.3055626301207326
2245,1.802,1.8847446352269372
2246,4.708,2.8703035796892777
2247,3.372,1.240155313250746
2248,0.953,1.2507493611884968
2249,1.039,1.7115243317989766
2250,5.00001,2.4095456679408827
2251,2.15,2.043670439644856
2252,1.894,2.1678162448048894
2253,1.714,1.7944059875709613
2254,3.57,2.617423329982749
2255,1.962,2.3474620935054844
2256,0.985,1.4070286771738907
2257,1.788,1.9977944351508015
2258,2.266,2.3713266466499334
2259,1.714,1.925167234854385
2260,2.714,2.021868155778556
2261,2.168,2.55805401814402
2262,0.679,1.6940615782469663
2263,1.713,1.7630370821998582
2264,1.109,1.595792611109978
2265,3.325,2.6730065061803927
2266,1.5,1.5595340339273136
2267,1.734,2.5737886190357884
2268,2.375,2.913761796254036
2269,0.658,1.5067857157271831
2270,1.731,2.33811768560426
2271,3.212,2.486037193992857
2272,2.65,2.360538670871904
2273,0.875,0.40375658048201757
2274,2.103,2.6676427843142534
2275,2.478,2.3759863704379214
2276,3.757,3.2645527299117774
2277,1.137,0.6412744743941445
2278,5.00001,3.798027993565647
2279,0.456,0.8847972517963427
2280,1.306,0.9696186846454395
2281,1.986,2.0904362210036
2282,4.367,2.5986151986356774
2283,0.926,1.3439503120317653
2284,1.5,1.702235045023322
2285,3.599,2.804577549668238
2286,5.00001,4.878520180613684
2287,0.938,1.4564680080862829
2288,3.833,3.3366381044211906
2289,1.917,1.747933235292919
2290,2.672,2.7953354136779396
2291,2.802,2.289038323275655
2292,0.521,0.8577034579107234
2293,1.102,0.7511690973685603
2294,1.646,1.3881807892802698
2295,3.248,3.3850209553884127
2296,1.227,1.6177990549654595
2297,2.167,1.929719201509549
2298,0.736,1.5974577534238392
2299,2.541,2.3774217427013298
2300,1.875,1.6834578784676637
2301,1.66,2.6703001344617974
2302,1.579,2.036301786337731
2303,1.938,1.9803277565031863
2304,1.408,1.4232342375473905
2305,0.953,0.934409307180907
2306,2.27,3.001246837853529
2307,2.656,2.6072957958727443
2308,0.902,2.0160278040393322
2309,1.832,1.8269459312882645
2310,1.846,1.8952389923848472
2311,1.625,1.7383234000043615
2312,1.25,1.2367777780614233
2313,0.972,1.5328251432223823
2314,3.553,2.01542098421141
2315,1.362,1.7896682337215992
2316,1.25,1.728193614915476
2317,3.056,3.2048835079389733
2318,1.766,1.6871204032109475
2319,3.486,2.8325230832826094
2320,2.992,2.6504707876629183
2321,0.721,1.3981408395144186
2322,1.095,2.0225203058507475
2323,2.811,2.2322233041357435
2324,1.563,1.6990507611246386
2325,2.342,2.3448569866452686
2326,0.597,1.2827203262163778
2327,2.5,2.8051893361633944
2328,2.033,1.6772186378586795
2329,1.731,1.7985215441569977
2330,3.003,2.7589122675893805
2331,2.38,2.1951798356273855
2332,1.79,2.0852297418781376
2333,1.66,2.457525601269701
2334,1.607,2.106047166602295
2335,1.475,1.5392386725243625
2336,1.921,1.6936879078802818
2337,0.564,0.6853279798679921
2338,3.048,2.2631909668252064
2339,4.398,3.254135649391735
2340,1.375,1.5910963450446332
2341,1.375,1.471252050679979
2342,1.346,1.6048408389396371
2343,2.625,2.55462255533795
2344,0.834,1.1869953882016162
2345,1.135,0.9287469743256125
2346,0.714,1.5507906518950776
2347,2.045,2.315549572719334
2348,2.824,3.0035674618379673
2349,1.457,2.0312209872109435
2350,2.647,3.1339904143936366
2351,2.75,1.8199114895624433
2352,1.716,1.7069940245643522
2353,2.167,1.5779321243242919
2354,1.807,1.8900962860523975
2355,2.125,0.016338100441686265
2356,1.677,1.9840270813786276
2357,0.425,0.9742205734387355
2358,2.384,2.078659905026896
2359,1.44,0.5485606626179447
2360,0.436,0.9361077965209006
2361,3.635,2.4592583161299473
2362,1.862,2.2707101017330444
2363,0.675,0.6254322996955892
2364,1.596,2.6052326251930396
2365,1.956,1.654586692364738
2366,1.548,2.1008344623523882
2367,4.507,3.9353225103293994
2368,0.699,0.913154377004453
2369,1.322,1.776617480750815
2370,3.28,3.6057281930574945
2371,2.728,2.7350035036510434
2372,0.663,1.0071631721352645
2373,1.293,1.4176851665800712
2374,0.771,0.6524870885655858
2375,1.555,1.8234390960439768
2376,1.26,1.5802506447990723
2377,2.403,1.98426786026819
2378,1.33,1.4682477979864075
2379,0.949,1.1543103983600105
2380,2.039,2.1602924614746684
2381,0.61,0.6627683088760747
2382,1.392,1.6244606257723646
2383,2.292,1.6330232231883883
2384,2.606,2.99011724241506
2385,2.511,1.9396895653436275
2386,3.276,2.6953040749282877
2387,1.679,2.3958952936505256
2388,2.12,2.184793796025261
2389,2.333,2.345746478354741
2390,2.554,2.7068240080375645
2391,0.675,1.2847247114867173
2392,1.62,2.1189642370064377
2393,1.172,1.855961218136656
2394,1.097,0.6869850918939164
2395,2.75,1.2434167121590889
2396,1.118,0.4575080822403166
2397,1.66,2.1665643382100654
2398,0.927,0.9650635456897874
2399,1.86,2.587661914882645
2400,0.973,1.4931036026047693
2401,2.413,2.9048132262523225
2402,2.585,2.8350845063986014
2403,1.382,2.1760250298329282
2404,1.961,2.613380796102909
2405,4.192,4.242019274452112
2406,1.388,2.0604837319648794
2407,3.766,3.285708630377961
2408,1.651,2.3913219779287687
2409,1.818,1.5423111307414956
2410,2.118,2.0315241446304526
2411,1.125,2.103279423938261
2412,1.443,2.0407361858848247
2413,2.22,2.5566583739246553
2414,0.536,0.47308218189343165
2415,1.308,2.233558836032479
2416,2.276,2.5902980540752836
2417,2.75,2.464846420871382
2418,1.919,2.0093948090243003
2419,0.641,1.118042620118736
2420,0.681,1.1564684986003684
2421,2.552,2.3524059785531932
2422,2.441,2.935537414829099
2423,3.37,2.337441820219233
2424,2.083,1.2608512951253914
2425,5.00001,4.18793928166464
2426,1.721,1.7958440385693137
2427,1.289,0.9453676507865154
2428,1.449,1.5527268369371399
2429,0.72,0.6030709112630106
2430,1.429,1.930734067214253
2431,4.361,2.7526564063851993
2432,2.042,1.9659644729505175
2433,1.957,2.6280963051503505
2434,0.905,1.1607926855740018
2435,2.361,1.6374087589896362
2436,1.869,1.8540510909658892
2437,1.625,1.7572711426600023
2438,1.125,1.4065110950725028
2439,0.58,1.2819171927579944
2440,3.074,3.275338703629771
2441,3.538,2.6844290446568237
2442,2.909,2.6648813553711648
2443,3.586,2.7439713639971686
2444,2.462,2.3023953972305975
2445,0.721,1.5934302103658382
2446,1.075,1.6381817721348355
2447,0.786,1.1388878718067588
2448,1.876,2.526185198931472
2449,0.979,0.8628409684087472
2450,1.866,2.2055662188607172
2451,1.969,1.8424549775072308
2452,1.115,1.3141518776885235
2453,1.563,2.3592628665284963
2454,2.182,2.7590075689093183
2455,2.935,4.193214558950835
2456,0.59,1.4539282994343878
2457,1.628,1.693021772171484
2458,1.029,1.3815635439890954
2459,0.543,0.9628623153962081
2460,1.663,1.6574806518854999
2461,1.525,1.630219619170738
2462,1.426,1.801705154689266
2463,1.5,1.7433354249943847
2464,0.844,0.9851368527042652
2465,2.1,1.4667882763938849
2466,1.375,1.707337342504708
2467,3.5,2.448468632766975
2468,1.719,0.5762596475519928
2469,1.431,1.8655324561481166
2470,4.523,3.074054362129047
2471,1.76,2.049546771260289
2472,1.127,1.3436456600732711
2473,0.684,1.210202138890807
2474,1.907,2.1929372096913013
2475,3.318,3.8870390174317038
2476,1.84,2.250017216220563
2477,1.625,1.0854320831943198
2478,1.294,2.052432215728963
2479,1.728,2.0391208693383405
2480,1.911,2.1915407447219977
2481,2.949,3.0908533850859143
2482,1.886,2.1194557754750676
2483,0.638,0.8169552134168043
2484,4.661,4.052519219095267
2485,1.868,2.0663681048151687
2486,1.393,2.1186996664544537
2487,3.303,2.3149935112018625
2488,2.848,2.6539887391375814
2489,1.988,2.137359428332566
2490,0.693,0.8406319708122538
2491,1.455,1.6346613198840245
2492,1.662,2.1444580986754147
2493,2.738,2.4066574469551583
2494,1.49,1.5570952550126549
2495,2.154,2.776677264077378
2496,2.878,3.147974157755691
2497,4.063,2.8321015904307956
2498,1.603,1.8714133268585513
2499,2.4,2.727565889677308
2500,0.609,1.2706833632989003
2501,1.423,1.7572901013277615
2502,0.848,0.9044657469790138
2503,2.054,2.6732931427263296
2504,3.968,2.5566379745914674
2505,1.354,1.568859016420518
2506,1.154,1.7972177951248156
2507,1.625,2.113512414430865
2508,4.25,1.8874242508295183
2509,1.143,1.4535585214845383
2510,5.00001,5.373643424619928
2511,5.00001,3.8751660882948116
2512,0.487,0.77288220408618
2513,2.947,2.7187967496625305
2514,3.005,1.9876312807868572
2515,3.432,2.1463369450929264
2516,0.92,1.418394992636351
2517,2.781,2.916474701408923
2518,3.809,3.324095322544501
2519,3.398,2.213111734809118
2520,0.968,1.4708283488819518
2521,2.7,1.8522186969539334
2522,1.9,2.3962340816425254
2523,1.813,1.660346905504099
2524,1.006,1.546398871679699
2525,1.708,1.4505356909549292
2526,1.527,1.9091324205404447
2527,3.536,2.2977578125864397
2528,2.0,1.4922251973326084
2529,2.134,2.343723320193199
2530,1.531,2.031158860624366
2531,3.797,2.220405857761783
2532,2.75,2.1323632571947257
2533,0.786,2.070899468967312
2534,1.883,2.7003135309689554
2535,1.38,1.831874312499096
2536,5.00001,4.335586216370409
2537,1.974,1.8779444890418162
2538,2.446,2.48174945416131
2539,1.653,2.4548363070230153
2540,3.004,3.037918532173393
2541,0.882,1.3016939127186546
2542,5.00001,4.891391680430637
2543,1.631,1.8063467906215962
2544,1.919,2.6745759854129645
2545,3.553,3.206806806367524
2546,4.303,3.017708941508232
2547,0.427,0.7349927850200473
2548,3.781,3.340778252567219
2549,2.64,2.185955196033703
2550,1.119,2.367452736313524
2551,2.245,2.2147893948860826
2552,1.25,2.0180318315679955
2553,0.641,0.054221861088869616
2554,0.884,0.717856940172453
2555,3.892,2.4802412897272177
2556,1.938,0.7546220652311462
2557,5.00001,2.3764114793589712
2558,1.875,4.257038262481117
2559,2.103,2.4455681738885815
2560,2.128,2.3081220248957734
2561,1.775,1.648684391722945
2562,1.813,1.0615804097515777
2563,1.595,2.1556112656511957
2564,1.775,2.0415042630347457
2565,1.161,1.3061760166207463
2566,5.00001,2.676018200719696
2567,1.625,1.606094563777397
2568,1.355,1.833025509512268
2569,0.996,1.8864318725361642
2570,1.185,1.57401532777169
2571,1.569,1.3326662193248566
2572,1.472,1.7663321291131382
2573,0.858,0.7933915613382112
2574,5.00001,2.1235741773827144
2575,1.709,1.6371777676962864
2576,2.579,3.171946331718992
2577,1.643,2.1209421793440697
2578,4.389,2.394924051917812
2579,0.98,1.5646872692467895
2580,2.887,2.947486275767126
2581,2.032,2.1972770202867835
2582,2.836,2.3880023712814378
2583,1.625,2.2336520937853592
2584,0.953,1.6809646556435354
2585,1.617,2.0992105779533006
2586,1.875,1.7527359004144145
2587,1.58,1.6531986359087725
2588,4.561,2.7738817327554415
2589,1.029,1.7994087210939256
2590,1.654,2.2094539025001367
2591,0.544,0.7049936749194998
2592,1.472,1.6712854858471928
2593,0.95,1.4623168069164691
2594,1.43,2.001976283188739
2595,0.972,1.0260439568605477
2596,1.129,1.4197658773424422
2597,1.733,2.1430088067300517
2598,3.931,3.1568845940624755
2599,0.63,0.6058648237432607
2600,2.973,2.7509531394110027
2601,2.421,1.93575294462417
2602,2.939,3.0998790261532534
2603,1.131,1.6952784339920512
2604,1.372,1.569503466757034
2605,2.971,1.7911554482917964
2606,2.435,2.5649274946323786
2607,0.988,0.2935068811293462
2608,2.448,2.509195248036754
2609,3.278,2.7230197258124633
2610,4.375,2.8321790927850543
2611,1.635,1.8323561834275708
2612,1.024,2.031554460216107
2613,1.122,1.398406358125868
2614,1.659,2.730753214510088
2615,2.5,2.2808544488200724
2616,1.581,1.9737771641200723
2617,0.875,0.5235577772755065
2618,1.35,1.5819846122127217
2619,0.795,1.043404917487706
2620,1.621,1.223350792549418
2621,2.284,1.6881788267859008
2622,1.406,1.605577933363307
2623,0.713,1.3793057943075198
2624,2.663,2.8052052590446976
2625,0.813,0.533680246831949
2626,1.85,2.546334642482968
2627,3.293,3.740424434306071
2628,1.688,1.629510823808296
2629,1.104,2.1674784626346693
2630,5.00001,2.5334945810095846
2631,0.857,1.3031885082756531
2632,0.633,0.5729954571968889
2633,5.00001,4.934422722531352
2634,1.838,1.6426981113764043
2635,1.507,1.591640822872563
2636,2.429,2.7974206442833207
2637,3.267,2.9397813571757823
2638,2.204,2.2058706773337136
2639,2.407,2.6046435948853173
2640,5.00001,5.613439527776222
2641,0.984,1.5770341538998949
2642,1.669,1.9175866008476063
2643,2.054,2.627988146011731
2644,0.901,1.2144155876284728
2645,1.898,1.8272388680991725
2646,1.625,0.015390408839579095
2647,3.337,2.1054994552222865
2648,0.851,1.458302783632071
2649,1.344,1.46402702654877
2650,1.446,1.772247978290146
2651,2.15,1.7901820364505454
2652,0.975,1.7751440746810232
2653,2.1,2.236754999856444
2654,3.12,3.2058430042116157
2655,3.0,2.2760698094501564
2656,2.024,2.391735868211441
2657,2.541,3.2247686274820637
2658,1.16,1.539024562624597
2659,1.67,1.6938342891259452
2660,3.969,3.273900645764961
2661,2.27,1.7126845675510154
2662,5.00001,2.80673450290832
2663,5.00001,4.687450498465019
2664,1.99,1.7810180139272873
2665,3.691,3.6163218539165882
2666,0.225,1.417850337680477
2667,0.957,1.248027932247453
2668,3.659,4.038075267256609
2669,2.158,2.280676893452366
2670,2.055,1.9261545786631444
2671,5.00001,3.3334494817222122
2672,2.508,2.14186589886436
2673,3.636,3.576100092648936
2674,2.942,2.7566037158072874
2675,1.714,1.5802311905018342
2676,2.613,2.6514004023766518
2677,1.149,1.2185789098549336
2678,2.584,2.200510813021026
2679,1.063,1.2431701184641284
2680,0.989,1.4418842535178271
2681,2.42,2.3325558206615042
2682,1.461,1.6597576802386982
2683,1.546,2.0575209155840426
2684,1.975,1.7017771424386368
2685,2.896,2.728658611393648
2686,3.257,2.327241203964057
2687,0.533,1.0432256208900625
